id	document	label
4066229	원작과 달리 쇼와시대의 감성을 전혀 살리지 못한 작품.	0
9841551	아 진짜 개재미없던데 무섭지도 않고 스릴도 없고 졸면서 봄엑소시스트가 훨씬 나은데	0
954683	액션이 멋지던 영화 잼깄했눈뎅	1
1708871	아 잊지못할 만화지~ㅋ 아 그립구나 그시절이..그립다그리워ㅠㅠ	1
6768164	뭔가를 말하려는듯하지만 결국 특별한 감흥 없이 영화가 산만하다	0
7186095	좀비들이 백선엽장군 물어뜯는 이유를 알겠네.	0
7356485	게살줬더니 게맛살이 더 맛있다며..;;	1
8681309	최고의 영화지만 찾아볼수가윖다 어딨는거냐 ㅂ느고싶다	0
5221761	연기의 흐름이 원할하지 못한 배우도 문제지만, 생각없는 감독이 더 큰문제	0
3661384	아니 이영화 평점이왜이래 재밌었는데 ㅡ.ㅡ	1
7961363	최고!	1
7313881	캐릭터는 살아있으나 캐릭터 표현이 짜증남 어제 보고 오늘 한번 더 봤는데 알고 봐야 재밌는 영화인듯 한번에 의미를 파악하긴 어려움	0
8936646	왕조현만으로도 10점 만점. 장국영이 안 나와서 조금 아쉽네요.	1
893393	앞뒤가 안맞아	0
9116312	우리는 세상을 바꾸려 했어. 그런데 우리가 변했지.	1
9394836	dd재밋게 잘봤습니다	1
6427355	나는잼는데 ????????????????	1
9989881	내가 지금 뭘 먹고 있는지 매순간 확인하게 됨. 적은 비용으로 더 많은 고기를 생산하려는 욕망은 어디서 비롯되었는지, 우리는 왜 몸이 필요한 것 이상의 고기를 먹고자 하는지? 까지 간다면 더 좋았을 것 같았다.	1
7119246	정말 재미없다.. 시간이 아깝다. 난 이런 개그는 별로고,이런 스토리 형식도 별로다. 어디가 웃기다는건지 모르겠다. 2번을 봐도 안웃겨. 그리고 영화 평가는 주관적일수밖에 없는데,재미없다하면 고등학교도 안나온거냐? 생각을하고 평점을달아라	0
9436547	서언이 서준이 분량이 너무 없어서 볼맛 안나고 짜증나네요 인기 많은 삼둥이만 나오게 할꺼면슈퍼맨이돌아왔다가 아니라삼둥이가 돌아왔다로 하시죠ㅋ	0
9231329	정말 수작이다. 기대없이 봤는데 보고 놀람....	1
7467808	과도한 간접광고와 탄탄하지못한 스토리 일부 미스캐스팅불필요한액션 장면	0
6488928	인간이 어떻게 살아야 하는지 생각을 한번 해보게끔 만든 영화였다. 재미도 있고	1
6303937	어딘가 시대착오적이란게 이드라마 최대의흠결이다.그것도 완성도완 아무 상관없이...	0
5193666	영화에게 능욕당한 기분은 처음이었습니다.	0
8646918	아따맘마, 스토리 넘 잼잇네요ㅎㅎ 즐겨봤던 만화중 하나로써 아따맘마의 엉뚱하지만 뭔가엉뚱한 생활 한컷한컷이 공감되는면도있고 잼잇어요ㅎ	1
9522414	다시 한번 보고 싶은 영화다	1
7224783	다시봐도재미있을만큼학교2013너무재밌었다^^	1
6248528	불쌍해서..	1
1931984	재밌어	1
10196071	이런 사랑을 해보고 싶다 ㅠㅠ....! 명작 수작!	1
3772365	액션조금.흔한내용ㅡㅡ성룡.이연걸을따라잡을려면한참걸릴듯,,오경은 주목할만하다!!	0
9763076	열불나던 영화 진짜 화난다	1
2012033	서영의 노출에 대한 거리낌없는 연기에 전율했다	1
4936081	잤다.-_-	0
1076346	사자가 사자후를 하네...	0
8951559	충분히 무섭고, 충분히 슬픈 영화	1
10208379	클레멘타인을 보고 울었던 암세포가 또 울었다	1
2600521	졸작이다ㅡㅡ한국형 SF영화라서 기대했는데 실망이다...	0
9301693	결말 개같음 보지마셈 ㅋㅋㅋ	0
9237538	내용은 그래영화야 ..허구야...하고 넘길지언정 진짜 웃음이나오는 고양이위장, 총셋팅,복장 등등...군생활을 해봤다면 절대 이렇게는 못만들꺼에요...저예산이어서 위장크림아끼고, 복장 이 어설픈건 아닌거 같음 ㅠㅠ	0
5397951	제목은 구리지만 정말 볼만한 영화예요!	1
10035149	원주율을 위해서....	0
7905488	어찌 어찌 볼려고 하는데 시청 할때 마다 계속 눈물만 흘리고.... 댓글 안쓰는 편이지만 이건 좀 아닌듯하네요	0
8585809	미국식 코메디가 안먹히는 사람도 있다	0
1030620	최고	1
7688133	밑에분은 살아가면서 일어날수있는 애정이하고 하지만 실제로는 절대 일어날수 없는 동화같은 이야기.한가지예로 퀸카라는 그녀는 싫다는 남자한테 쓰레기통으로 물벼락맞고도 하루밤을 지냄.	0
296938	언더시즈의 명성은 찾아볼수도 없었다 완전실망!!	0
4378296	작가주의로 빠지다 보니 정작 사랑은 물거품에 불과 .	0
9867349	감동 그 자체....강추	1
9674676	저도 충분히 재미있었습니다 몰입도,긴장감 다 좋았는데 왜 평점이 이렇게 안좋은지 모르겠네요	1
10063546	이런 수작을 지금 보게 되다니! ! 정말 감동적이고 아름다운 이야기다 마지막에 눈물 한바가지 흘렸다	1
8876121	시나리오는 의도를 모르겠지만 액션 연출 하나는 진짜 쩐다 다이나믹함이 실사 영화와 비교해도 손색없다. 보고 말하라 009의 가속장치 발동시 연출은 ㅎㄷㄷ	1
9726330	이걸 끝까지 본 내 시간이 멈추는날	0
6367549	분량 늘이면서 더 망한 드라마	0
8642567	지금봐도 진짜 스릴있고 재미있는 영화 . 안보신분들 망설이지말고 보시길.	1
5473643	배우에게 너무 의지하여 오히려 긴장감이 떨어지는	0
9134973	기분 좋아지는 영화..,	0
6821106	마지막 장면과 OST 의 여운이 깊게 남는 가슴이 따스해지는 영화...	1
6650611	정말 커피와도 같은 영화입니다. 한 없이 부드러운 스토리에 삶에 대한 이야기는 어찌보면 또 쓰고..마지막은 달콤하기까지 한..^^	1
6759129	마지막엔 걍 다 죽어뿌네 ;	0
1358795	처음부터 끝까지 최악. 후반은 죄다 우주전쟁 패러디...	0
1631224	톰때문에 봤었는데 정말 재미없었음.어릴때봐서 그랬을까..?	0
10058819	생각하게 하고 긴 여운이 남는 영화 ㅠㅠ	1
6173051	원래 이런 영화는 스토리 안보고 액션위주로 보는거지만, 액션도 별로다	0
7915723	진짜 최고의 공포영화 다	1
7211007	최고	1
3834995	레어템을 넘어서 유니크템으로 인정받을 영화..	0
9307030	케이블티비에서 몇번을 봐도 정말 좋은영화입니다.	1
2955466	완성도 같은 거 따지지 말고 그냥 시원함만 원한다면 보시기를	0
9745382	성룡 원표 홍금보 20년전에 만든영화인대 우리나라는 아직도 이영화를 못 따라간다	1
8721848	근래 보기 힘든 졸작이네요....	0
977036	임청하보는데..뭘그리따지시오.^^	1
1025784	나름괜찮다. 평균평점을높이기위해서 10점 준다.	1
7230571	개봉당시 우리나라 영화평론가들에게 혹평을 받았던 영화로 기억..영화보면서 욕을 먹을만한 영화가 아닌데 하면서 본 기억이 남..평론가들은 왜 있는지 모르겠음	1
5405723	밑에 이화여고 1학년 지구과학반임?	1
4003218	↓ 영화 관계자 여러분 여기서 이러시면 곤란합니다.	0
9971497	느낌을 모르면 시간이 지나 세월이 흘러야 알수있는 영화.그래야 눈물을 흘리며 슬프기보다는 마음을 조금이라도 치유 할 수 있는영화.재미로 추천이 아니고 마음의 힐링을 위해 추천합니다.. 영화보고 느낌? 감정이 없다면 시간이 지나거나 거울은 보세요.	1
10206034	왠만해서 평정 등록 안하는데 이건 평점좀 등록해야겠네 ㅋㅋㅋ 영화가 너무 비현실적이고 말도 안되는 화류계 이야기를 넣음 화류계를 모르는 사람이 보기에도 이상하고 아는 사람이 보기에는 이상하다. 어떻게 이렇게 영화를 못만들 수가 있는지 신기하다.	0
9431405	이건 요즘 ㅈ중고딩들이 구할래야 구하기도 어려우니 평점 테러가 없구만 ㅋㅋ 당시 기준 최고의 히어로물!!	1
7076248	ㅡㅡ무슨뜻인지 이해불가. 삼류영화의 끝을 보여줍니다.	0
1362509	본게 후회 된다.	0
7021708	액션영화를 바라고 본게 아니고 다큐같은면을 기대하고 봤음에도 허술한 구성과 이해할숭 없는 전개.. 예술성의 흉내를 내지만 끝내 허세만 가득 느끼게해주는 그런 영화..	0
3061507	보다가 나옴 ㅡㅡ;	0
9898097	완벽그자체다완벽해진짜	1
1646240	싫어 옛날꺼라유치해	0
9813728	주연보다 인상적인 조연, 영화보다 인상적인 배경!!	0
3040211	진짜 드럽네	0
4511482	ㅋㅋ완전 재밌당~~~	1
5458932	주성치의 개그 + 장민의 미모 + 탄탄한 구성 + 푼수 오맹달	1
127994	공감하기 힘든 스토리..치사한 헐리우드식 울궈먹기..	0
9289361	실화소재빼면 딱히 그 이상은 없다	0
8634082	김민준 캐스팅은 좀 아니었나 싶기도 했습니다. 갠적으로 좀 밋밋하고 예상되는 스토리가 흠..김수로의 과도한 메시지 남용도 보기 거슬렸습니다.	0
10077010	이영화 톰크로즈의 완벽연기 잘짜여진 스토리 심심하지 않네요 짱입니다	1
8709766	개판..ㅡㅡ..보지마시길 시간낭비	0
2521074	포르노는 말빨이다.	1
10153358	역시 싸이코는 싸이코다ㅋㅋㅋ	0
3261249	왜 이래? 아마추어 같이~	0
8478806	정말 재밌다!!♥♥♥♥	1
10218929	딴건 모르겠고 여검사 오연아 찢어죽이고 싶었다.. 아우.. 지금 생각해도 치가 떨리네	1
5281997	B급, 안무섭고, 안스릴하고, 빨리감아보길 잘한영화	0
9278186	진짜 유치해서 못 봐주겟네	0
6740620	진짜재미없던데...이렇게들보는눈이없으시나	0
4733663	원래 별 3개 주려했지만 무분별하게 10점 준넘들때문에 1점	0
4172799	모냐 이거? 제대로 된 한 컷 구경하기가 힘든 거의 최악의 험난한 영화	0
6205893	걍 굿	1
8779843	이런 좋은소재를가지고 이런쓰레기영화를 만들다니 대단하다	0
5169365	누구나 한번쯤은 가져보았을 생각..	1
7699895	이게 8점대??	0
5000714	박재정 윤소이의 아름답고 착한영화. 이런좋은영화를 더 많은 사람들이 봤음 합니다.!	1
10165695	전두환이가 독재정권으로 국민들 탄압하고 무고한 광주시민들을 살해하도록 지시한건 자알 알겠는데 영화가 너무 재미없어.. 글구 강풀 이 양반 전라도 사람인게벼.. 무조건 민주당 편이네.. 지역감정 조장하지맙시다 작가양반. 당신도 공인이요.	0
8160762	아주 오래 전에. 팀버튼을 처음 알게 된 어느 겨울.. 그러니까 20년 정도 전에 처음. 이 영화의 원작이 되는 실사 영화를 본 기억이 난다. 원작에 익살스러운 코미디와 가슴 따뜻한 스토리를, 팀버튼만의 색채로 유쾌하게 잘 담아낸 영화. 추천!	1
9671739	재미없어...진짜.	0
9589658	진부한 졸작 삼류 드라마보다 못한 스토리 이감독꺼는 앞으로 블랙리스트	0
9615980	아싸, 5점대 진입 성공!!!	0
2371387	좋구만 ♡	1
6703896	저들은 10년이 아닌 6개월 후에 꼭 다시 재회했으면...아일 오브 스카이...	1
7102592	왜 한국에는 이런 산뜻한 가족영화가 없는가 울고짜고하는 진부한 래파토리는 이제신물난다	1
7063948	재밋다	1
10236003	BEST최민식님 연기진짜 진짜사이코인주알음;;	1
5680222	기분 좋아지는 드라마. 하하하 소리내서 웃게 만드는	1
5077940	캐릭터를 발로 만들어왔나?전혀 관객을 고려하지 않은 캐릭터디자인부터가 최악이다.	0
4898082	한국영화 회피의 한 이유를 제공하다.	0
3118884	예전에 재밌게 봤던 영화.	1
8519702	기대이상기대이상기대이상	1
8209341	셋이 살게되서 마마 죽이나부다 ㅎㅎ솔직히 지금심정으로서는 오창석 중도하차가 중요한게 아니라 셋이 같이산다는 설정이 최악이자 정말 쉽고 아무생각없이 쓴거같네요 쯪쯔	0
8638985	이런 폐륜 영화가 웃기다고? 1점도 아깝다	0
8351471	와나와오오로오오재미없어	0
4807399	여자친구랑 극장에서 봤던기억이남는다.... 단둘이서만 극장에서 본 이유가 있었다.	0
4269382	야동이라도 보고 찍어라 작품성도 모르겠고 야동만도 못한 -_-	0
7546669	여행이라는 소재를 가장 분위기 있게 다루는 감독...	1
5650930	스타일참좋다~~ 에스프레소가 땡기는군~~	1
2679971	중국 오랜만에 건졌넹 가울개봉이넹 그때보면 색다른맛이있을듯 싶넹..	1
5278384	뭐야 18 영화 내용이 중간에서 끝나노.. 남자2명 한테 강간 당하고 끝 졸 어이없네 18	0
9820469	만화가 훨씬 재밌다 마지막에 너무 못 만든거 같음 걍 만화책이나 애니로 보시길 추천	0
4961850	정말 다시 보고 싶은 영화. 언젠가 내 앞에 저런 요정이 나타날줄 알았는데...	1
4582942	웃음박에안나온닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
4912022	쒰더.............................뭥미...........	0
9421272	공짜로 봐도 시간 아까운 삼류. 요즘 이런 졸작들이 너무 많아지고 있다. 그것도 개봉 이라는 허울 아래.. 여배우 스키니진의 빵빵한 엉덩이만 기억나	0
9704365	REC1, 2는 제목 그대로 카메라로 녹화하는 1인칭 시점으로 나오지만 3는 아에 컨셉자체를 팔아먹고 피식도 안할만큼 재미없는 개그만 계속 나오고 뜬금없이 여주는 무슨 데드라이징 주인공마냥 하이힐 신고 하이킥에 전기톱에 좀비무쌍하고 엔딩은 개똥망고어물	0
10099628	여운이 어마어마하게 남네요	1
3138452	토미 리 존스에게 모든 걸 의지한 영화.	0
7694249	난 진짜남잔데.... 폭력적인 동영상 축구동영상 좋아하고 힙합좋아하는 나름 상남자라고 생각했는데 왜 귀여니 소설,영화만 보고나면 설레고 질질짜는지ㅅㅂ... 친구들한테 추천도못하겠어 덕후소리들을까봐.. 근데나도모르게 설레네	1
9331923	그냥 이정도여서 다행인영화. 아프기보단 건강해진 영화	1
1445432	미숙누님 포스에 반의반의반의반도 안되는구나	0
2266086	누가 뭐래든 포켓몬스터는 최고니깐 :)	1
5397418	웃기지는 않았지만 아버지가 딸에 대한 사랑을 느낄수 있었다.	0
8023790	초반까지는 집중이잘되었는데, 설득력이나 현실성이 떨어지고전달하려는 메세지도 알수없고, 주인공의심정에이해가안간다.	0
7139874	이것땜에 담날얼마나 졸리던지!	1
8101316	정유미에 완전 감정이입 ㅋㅋ 확 다가오는 영화는 아니지만 여운이 긴~ 영화^^	1
8554907	비밀을 내가 안봐서 비슷한건 모르겠고.. 그냥.. 태양은가득히 너무재밌어요!! 전개도 빨라서 완전 흥미진진ㅋㅋㅋ 특히 윤계상씨 연기가 쩌네요	1
8159029	내용 콘스탄틴 뱃김.엑소시스트 명장면 뱃김(오마주라 하기엔 개허접).특수분장 1980년대 초반 수준...cg는 울트라맨 보다 후짐.연기는 영어 못하는 사람이 봐도 발연기느낌. 한 화면에 3명이상 잘안나옴.(총출연진이20명 될까 싶음) 개봉영화인게 신기	0
6724920	대작이네/...	0
5833760	한동안,전혀 주목받지 못하다가,영화가 터진 이후에,갑자기 재평가받는 영화.	0
9758467	이렇게 재미없는 애니는 처음 ..역사왜곡 한 애니라는데 나는 너무 재미없어서 십분보고 껏다 지루하고 잠오네	0
4512579	몇몇 외국영화 따라한듯하나 웃음이 실종되었고, 인물,스토리에 전혀 빠져들 수 없음.	0
8960997	왜 티비로는 안함?ㅡㅡ	0
5450971	정말 어떤 내용이길래 이런 40자평인지 슬슬 궁금해진다.ㅋ	0
7970525	요즘에 보기에는 상당히 지루한 진부한 스릴러. 원초적 본능을 뛰어 넘기에도 힘든 영화. 비추. 막판에 급하게 끼워 넣은 듯한 반전까지.	0
8003996	킬링타임용으로 굿굿	1
9238785	전재밌게보고있슴다 연기자분들화이팅	1
2656956	망국의 일본 영화 이렇게 만들기도 힘들다 혹시나해서 보았는데 건지는게 없다	0
7186301	태현이형땜에 참고 보려했으나 도저히 재미없어 보지를 못하겠다. 정말 유치짬뽕	0
7009217	잼있음ㅋㅋ서기짱멋있음	1
2440684	재탕은 이제그만. 점점 신비감이 덜어지는 조로의 한계..	0
183231	뭐이런 더러운영화가 다있냐..	0
3528939	송강호 성기노출 잘봤습니다	1
1941460	영화를 봤다. 우리 할머니 할아버지를 생각해봤다. 민망해서 죽는줄알았다.	0
9505676	비슷한내용의 영화도 있었던거 같은데...	0
5375376	절대고수 모나리자	1
1784769	5분은 재밌었으니 별2개	0
10007001	1점은 아니고 한 6점 정도 주고 싶은데 평점이 너무 높아서 1점 줌. 영화가 의외로 지루하고 반전도 그다지. 그냥 평범한 영화다.	0
10228946	정말 재개봉 한다면 무조건 가서 봅니다. 3D도 정말 보고 싶고, 이 아름다움과 스릴을 영화관에서 즐기지 못한 게 가장 아쉬워요ㅠㅠ♥ 정말 감사하고 앞으로도 좋은 영화 기대해봅니다.☆	1
8665166	곰티비로 무료로 봤기때문에 5점주려고했는데 1 한국 공포영화의 특징인 깜놀시키려 하는장면 안깜놀 2 재미없슴 안무서움 3 몰입도있슴 그러나 감흥 없슴 세가지로 삼점감점 애가 박민영 발잡는장면에서 포기 시간낭비로1점더깍음	0
8312675	이딴걸드라마라고썼냐 수습할수없으면걍친자녀아니면되고 간단하네 얼굴을바꿨으면 결말이라도잘정리하던가 가족땜에 밥먹을때할수없이보는데 토나올것같아서밥도못먹는다 볼때마다 오프닝이며대사며 하나하나유치하고어이가없어서웃는다ㅋㅋㅋㅋ제~발빨리끝나고 더이상이딴드라마쓰지마라	0
6386483	왠지 김연아 크면 에리카처럼 될것같음.	1
4452600	솔직히 굿 ㅋㅋㅋㅋ 넘버11씨는 살아남길 바랬는데 2번째극장판 어서 나오길	1
9832698	그냥보다나옴 노답 핵노잼	0
9246662	최고의 2d영화가 아닌가싶으다....!	1
3207978	카리스마작렬~역대퍼니셔시리즈1.2.3中가장좋은액션수작!!	1
8117078	음..별로다..정말로....	0
9782055	하....정말 말이 안나오는 영화. 내용, 연출, 카메라, 연기까지 뭐 하나 제대로 맘에드는 부분이 없다. 완전 B급 영화 느낌. '본'이라는 타이틀을 달고 엔딩음악을 틀어주기에 너무나도 부족한 영화. 본시리즈 팬으로서 정말 맘에 안드는 영화였다.	0
8384815	액션보다는 드라마....누미라파스, 콜린패럴의 감정연기가 정말 굳인 영화	1
7252400	잔잔한 감동을 불러 일으키는 영화... 그래 아직 늦지 않았다~!!	1
10059624	아 정말 이런 힐링영화를 상영하는 영화관이 한 두곳밖에 없다는게 정말 안타깝고 대한민국의 영화시장이 얼마나 협소하고 단순하며 풋내나는지 알거같다.	1
139462	넘 잼따	1
4413160	어디 지방대 연극영화학부 졸업작품이라고 하면 수긍갈만한 작품 ㅋㅋ	0
10036752	턱도 없는 신격화. 베를린영화제서 완전 무시.	0
10265939	탐욕과 균형에 대한 많은 생각이 들게 만드는 영화.	1
9143364	힙합음악을 좋아하고 그들을 꿈꾸는 사람 입장으로서슬프기도하고 재미도 있다 공감대도 있고마지막에 차에서 랩할때 도로를 보니U턴하라는게 보이는데 참 씁쓸하다	1
1187333	사람마다 끌리는 영화가 있나보다.	1
5757829	현존하는 최고의 로맨틱코미디 라 생각 합니다ㅋㅋ	1
7253102	그래픽똥이네용그래픽이참ㅋㅋㅋㅋㅋ영화발로만드나	0
4750838	국산영화봅시다 다세포봐요 국산물산장려운동	0
6631289	정말 이렇게밖에 못만드나? 편집이라도 좀 잘하지.	0
3331677	내 인생에 최악의 영화를 꼽으라면 이 영화가 단연 베스트5위 안에 거뜬히 드니깐	0
4883962	1번째 볼때는 뭐 이런조잡한 영화가. 2번째 복슴때는 역시 테츠야 감독이구나 감탄이	1
1045645	적절하다	1
8129993	장난하는것도아니고 박시환이 뭐가 잘했다고 인기가 실력인가ㅡㅡ팬분들도 다른 사람에 입장을 생각하고존중해야지 왜자기들이좋아하는사람이라고 남들한테 그딴식으로애기하는거예요ㅋㅋ실력으루 승부하는거지 지들은하지도 못할거면서 송희진디스까고잇어ㅋㅋ	0
4657676	추천하고 싶은 사랑영화, 복잡한 사랑..두 배우의 연기, 연출력으로 더 돋보였습니다.	1
9616644	사실감넘치고 처절하고 거침없는 맨몸스피드 액션의 끝판 이표현으로도 부족한것같다	1
1951538	역시 가족영화는 이런게 딱이에요	1
10048183	1에 비해 조금 실망스러웠습니다	0
7571395	생각 없이 액션을 좋아한다면 굿 ㅋㅋㅋㅋ	1
5828941	생난리. 생쇼.	0
9950784	자 이제 공포를 보여주세요 !	0
9112209	성우란 직업이 왜있냐?	0
8964337	강렬한 내용, 강렬한 이미지.	1
7019009	재밋는데 뭔가 벤제마닮음	1
9121578	지 맞춤법이나 맞추고 이야기하쇼 ㅋㅋ 평점 10점 미개수준 ㅋㅋㅋ	0
6723593	잼있네여 ㅎㅎ 꽃놓고 가요~~	0
3775899	졸작	0
9638796	GTA영화버전인줄ㄷㄷ미쿡 뒷골목 양아치들의 온갖범죄 총망라~한국 중2병들은 걍 순둥이임~ㅎㄷㄷ	1
4987534	돈내고봣는데 보다보다 못봐줘서 꺼버렷다 진짜 .................................	0
3055710	장률의 또 하나의 걸작!	1
4488094	아........	0
9555215	잠시 동심의 세계로 날 데려다 준 영화..	1
9162456	이 다큐를 보는내내 소름이 돋았다. 정조대왕의 위대함에, 정조대왕의 암살위기에, 수원화성 제작과정에, 한강에 다리없던 시절 배다리 만드는 과정등을 보면서~~~예전에 봤던 '정조암살 미스테리 8일' 이 생각났다. 엄청 감동받았었는데...	1
5873560	최근에 봤는데..색감도 너무 이쁘고..다 아는내용이지만 그래도 좋네요~	1
9314752	고사2보다 나으나이 영화의 문제점은 무섭다기보다 잔인한것이고 사실 그리 잔인한것도 아니라 차라리 잔인하게 만들거면 19세 이용가 급으로 만들었어야 했다. 스토리도 진부하고 더 깊게 파고들었어야했다. 이영화에서 칭찬받을만한 유일한 요소는 브금.	0
8989688	조선의 3대 암군 고종이랑 지 외척들로 세도정치 하다가 나라말아먹은 민비년 추켜세우는 영화 ㅋㅋ 그런영화 좋다고 국뽕 거하게 한사발 하는 놈들 수준 ㅋㅋㅋ 그 와중에 부카니스탄 옹호까지 ㅋㅋ	0
5850940	넘어둡고지루하다.감독자신의의도를잘표현해내지못했다.가족영화로는비추천.	0
1371917	상당히지루하다... 정신없다 특히 맥라이언이.. 보다가 껐다.	0
688311	영화해설보고 이렇게 실망한건 처음이네요 ^^	1
10185873	그냥 심각합니다 글고 보아 왜 나오는건지...	0
9528053	하..결말이아쉽네요	1
2665881	1점	0
9934130	이상우 감독의 상상력의 끝이 궁굼하다 그의 차기작 제목은 과연?	1
9441688	말도 안되는 스토리네.. 펭귄들이 춤추는거 보고 사람들이 생선 잡는것을 멈춘다는게...	0
8674295	대형극장에서 단체로 지루해했던 기억이 난다. 정말 헐크를 이렇게 못만들수도 있든 사실에 놀람.이거에 비하면 인크레더블 헐크는 명작임	0
9825797	0점은 없냐? 갑자기 한강가고싶어지네..	0
10147157	재밋어요 이걸 왜 이제봤나 싶음	1
2988036	크리스챤 슬레이터를 청춘스타 반열에 올려놓은 풋풋한 영화	1
9480204	고생 또고생 개고생 끝나지않는 고생길의 연속에서 부성애를 강조한 영화--- 허나 그열정적은부성애하나로 영화의 지루함과 뒤떨어진 연출력까지 커버하긴 버거워보인다 원작이 어떤대작이던간에 영화로서만 보자면 한숨나오는 영화다	0
6389840	대단한 작품이긴한데. 연출이 좀 루즈해서 3시간30분이 힘드렀음	1
8584480	진짜 옛날부터 스릴러를 좋아했는데 요새는 스릴러 드라마는 잘 없자나요 그래서 더 특별하고 기억에남는 드라마. 다시보고싶어도 찾아보고가 어렵네요..	1
9394350	이 재밋는 시나리오로 이따위로 만들다니...	0
7848363	표절	0
5485149	짜증나...할말을 읿음...	0
7798077	졸귀.ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ>.<	1
9117244	요세 거지같은 한국영화보다 옛날 영화들이 훨씬 낫다!	1
3061376	와인판 인디펜던스데이 그나마 Alan Rickman 호연 때문에 3점준다.	0
8748427	386 과 X GENERATION의 간극을 느낄 수 있는 영화.설정의 미장센은 관조적 관찰자와 화자의 중간지대를 제공한다. 카페 주인은 세상 물정을 모르는(말도 안돼는 보증으로 사채업자에게 고생하고, 386의 치열헌 고민은 농담으로 점랃한다	1
9386717	지루하지 않고 무엇보다 배우들의 열연이 굳굳	1
9074107	영화평이 하도 좋길래 6살 아이들 데리고 갔는데.. 대부분 울거나 무서워하거나 소리지르거나..어른인 제가 보기에도 폭력적인 장면이 많고 쓸데없이 무섭게 만든 장면이 많았어요. 애들영화에 생체실험 이라는 단어가 나오질 않나...교육적으로도 별로인듯해요	0
5686117	tvN위험한 동영상 sign 를 그대로 영화한 거같은 느낌...	0
8838082	최고다. 우리나라는 왜 이런 드라마를 못만들지.?	1
7028432	언젠가 커서 봐도 재밌을것 같네요	1
101368	액션 영화보다 잠들기는 처음-__- 너무 졸려서 끄지도 못함	0
791511	이 영화를 스릴러라 평하다니... 어이 없네요	0
9871859	영상미는 있는데 아빠와 딸의 사이같은 남주와 여주 때문에 소름돋았다.. 감독이 우디앨런이라 그런가 ㄷㄷㄷ	0
9994399	호타로 졸귀 ㅋㅋㅋㅋ 한번보세요 두번보세요	1
9024963	커피, 그의 순수함이 아름다웠습니다..	1
5670830	종교적인 스토리와 코드 만 가지고 관객들의 상상력을 자극하긴 어려운거 같다.	0
9394360	테러의 또다른 본질에 대하여...	1
5820326	위대한 한인물에 대한 뜨거운 존경을 담은 전기영화는 언제나 깊은감동과 울림을 준다	1
2494223	진짜 이렇게재밌는드라마는 다시는없을것이다	1
2476881	차라리 아키라를 실사로 찍어올 것이지 이게 뭐하는 거람?ㅋㅋ	0
4046282	기분 좋은 몽롱함. 근데 좀 어렵다... 다시 보면 이해할수 있으려나	1
5611668	이거 재밌게 봣지만 내용이 이해가 안가요	0
6667856	이정진은 꽃미남이자 훈남이다.	1
6901347	뭔소리지? 박진희보고기대했는데 완전별로~ 연기도 3류배우가 한것도 아니고 너무못했음. 결말은 진짜 산으로 가더군요.	0
9847452	제가 태어나기전 영화이지만 그래도 뭔가 끌리네요. ^^	1
2899699	이시절 참 재미있게봤던영화 젊음의느껴졌었는대...	1
4932123	끝까지 볼수있는 인내심과 시간 그리고 의지력이 있다면 어느정도 볼만함 하지만...	0
9832142	저기서 노랑 회색 줄무늬 여자 반희라는 사람이 제일 괜찮음..ㅋㅋ	1
7851795	더스틴 호프만 연기력진짜..	1
6152704	소재는 좋은데 영화가 넘 별루..	0
10171211	재밌게 봤고 SNS에 위험성을 알게 됐습니다	1
10136448	우리나라 코미디영화는 언제쯤 발전할지 ㅠㅠ	0
9450203	눈물나게 아름답고 감동적인 성장 드라마. 한국 퀴어영화의 걸작.	1
6970421	이성재는 왜 이런 영화에 ...	0
8904024	원 따봉원따 봉원따봉원 따 봉	0
7723557	본지 오래되서 자세한 내용은 기억안나지만...어이없게 웃기려고 시도하는 영화...흥행은 괜찮았는지 몰라도...내용은... 허접함..코미디도... 뭐하냐..늬들.정도...	0
9293699	이거 언제끝나요?이젠지겹네요	0
1147321	설정은 좋으나 구성이 엉성한영화	0
293833	쩝...	0
8667439	정말 잼잌ㅅ능 영화였어요...애가 좋아해요	1
7424174	완전 재밌음!!!!!! 극본 탄탄 워낙에 원작이 좋으니 ㅠㅠ 게다가 연극배우들의 호연연출도 너무 좋아요 종편의 좋은예날림편집도 아니고 생방송으로 찍는 것도 아니고진짜 예상외 고퀄리티	1
9315023	이야기를 풀어나가는 과정에 설득력이 없다. 아오이유우가 맡은 역할이 비호감일 수도 있구나 알았다. 케익은 맛있어보여요.	0
7553766	오덕냄시 ㅡㅡ 좀씻고다니라	0
7562633	한국의 전통 환타지..그만 좀 우려먹자	0
8938107	제목 때문에 평가절하된 대표적인 영화. 제목은 3류 스파이물인데 영화는 정말 세련되고 몰입감이 최고다. 감동까지 주는 영화. 로버트레드포트와 브래드피트의 하모니는 정말 최고라는 말밖에는 안나오는 영화	1
4956802	도대체 왜 만들었을까? 평점도 왜이리 높은거야?	0
7815620	안습..	0
